id	testset_translation_id	evaluator	score	date_created
835	263	POJ-Standard-BLEU-2-gram	0	20231010
836	264	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
837	265	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
838	266	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
839	267	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
840	268	POJ-Standard-BLEU-2-gram	0	20231010
841	269	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
842	270	POJ-Standard-BLEU-2-gram	1.34957551530974e-308	20231010
843	271	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
844	272	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
845	273	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
846	274	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
847	275	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
848	276	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
849	277	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
850	278	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
851	279	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
852	280	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
853	281	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
854	282	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
855	283	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
856	284	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
857	285	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
858	286	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
859	287	POJ-Standard-BLEU	0	20231010
860	288	POJ-Standard-BLEU	0	20231010
861	289	POJ-Standard-BLEU	0	20231010
862	290	POJ-Standard-BLEU	0	20231010
863	291	POJ-Standard-BLEU	0	20231010
864	292	POJ-Standard-BLEU	1.38429295884227e-231	20231010
865	293	POJ-Standard-BLEU	1.4147351699133e-231	20231010
866	294	POJ-Standard-BLEU	0	20231010
867	295	POJ-Standard-BLEU	1.28822975391942e-231	20231010
868	296	POJ-Standard-BLEU	9.85344501199021e-232	20231010
869	297	POJ-Standard-BLEU	0	20231010
870	298	POJ-Standard-BLEU	1.21833248023757e-231	20231010
871	299	POJ-Standard-BLEU	0	20231010
872	300	POJ-Standard-BLEU	0	20231010
873	301	POJ-Standard-BLEU	0	20231010
874	302	POJ-Standard-BLEU	0	20231010
875	303	POJ-Standard-BLEU	0	20231010
876	304	POJ-Standard-BLEU	0	20231010
877	305	POJ-Standard-BLEU	0	20231010
878	306	POJ-Standard-BLEU	0	20231010
879	307	POJ-Standard-BLEU	1.53197198911924e-231	20231010
880	308	POJ-Standard-BLEU	1.28822975391942e-231	20231010
881	309	POJ-Standard-BLEU	0	20231010
882	310	POJ-Standard-BLEU	0	20231010
883	311	POJ-Standard-BLEU	1.21833248023757e-231	20231010
884	312	POJ-Standard-BLEU	0	20231010
885	313	POJ-Standard-BLEU	0	20231010
886	314	POJ-Standard-BLEU	0	20231010
887	315	POJ-Standard-BLEU	0	20231010
888	316	POJ-Standard-BLEU	0	20231010
889	317	POJ-Standard-BLEU	0	20231010
890	318	POJ-Standard-BLEU	1.16404698675137e-231	20231010
891	319	POJ-Standard-BLEU	1.38429295884227e-231	20231010
892	320	POJ-Standard-BLEU	1.16404698675137e-231	20231010
893	321	POJ-Standard-BLEU	1.12004072377867e-231	20231010
894	322	POJ-Standard-BLEU	0	20231010
895	323	POJ-Standard-BLEU	0	20231010
896	324	POJ-Standard-BLEU	0	20231010
897	325	POJ-Standard-BLEU	0	20231010
898	326	POJ-Standard-BLEU	1.00327434112832e-231	20231010
899	327	POJ-Standard-BLEU	0	20231010
900	328	POJ-Standard-BLEU	0	20231010
901	329	POJ-Standard-BLEU	1.08326778209409e-231	20231010
902	330	POJ-Standard-BLEU	0	20231010
903	331	POJ-Standard-BLEU	0	20231010
904	332	POJ-Standard-BLEU	0	20231010
905	333	POJ-Standard-BLEU	1.38429295884227e-231	20231010
906	334	POJ-Standard-BLEU	1.38429295884227e-231	20231010
907	335	POJ-Standard-BLEU	1.53197198911924e-231	20231010
908	336	POJ-Standard-BLEU	1.53197198911924e-231	20231010
909	337	POJ-Standard-BLEU	1.53197198911924e-231	20231010
910	338	POJ-Standard-BLEU	0	20231010
911	339	POJ-Standard-BLEU	0	20231010
912	340	POJ-Standard-BLEU	0	20231010
913	341	POJ-Standard-BLEU	0	20231010
914	342	POJ-Standard-BLEU	0	20231010
915	343	POJ-Standard-BLEU	0	20231010
916	344	POJ-Standard-BLEU	0	20231010
917	345	POJ-Standard-BLEU	1.16404698675137e-231	20231010
918	287	POJ-Standard-BLEU-1-gram	0	20231010
919	288	POJ-Standard-BLEU-1-gram	0	20231010
920	289	POJ-Standard-BLEU-1-gram	0	20231010
921	290	POJ-Standard-BLEU-1-gram	0	20231010
922	291	POJ-Standard-BLEU-1-gram	0	20231010
923	292	POJ-Standard-BLEU-1-gram	0.3333333333333330	20231010
924	293	POJ-Standard-BLEU-1-gram	0.36363636363636400	20231010
925	294	POJ-Standard-BLEU-1-gram	0	20231010
926	295	POJ-Standard-BLEU-1-gram	0.25	20231010
927	296	POJ-Standard-BLEU-1-gram	0.141080287481769	20231010
928	297	POJ-Standard-BLEU-1-gram	0	20231010
929	298	POJ-Standard-BLEU-1-gram	0.2	20231010
930	299	POJ-Standard-BLEU-1-gram	0	20231010
931	300	POJ-Standard-BLEU-1-gram	0	20231010
932	301	POJ-Standard-BLEU-1-gram	0	20231010
933	302	POJ-Standard-BLEU-1-gram	0	20231010
934	303	POJ-Standard-BLEU-1-gram	0	20231010
935	304	POJ-Standard-BLEU-1-gram	0	20231010
936	305	POJ-Standard-BLEU-1-gram	0	20231010
937	306	POJ-Standard-BLEU-1-gram	0	20231010
938	307	POJ-Standard-BLEU-1-gram	0.5	20231010
939	308	POJ-Standard-BLEU-1-gram	0.25	20231010
940	309	POJ-Standard-BLEU-1-gram	0	20231010
941	310	POJ-Standard-BLEU-1-gram	0	20231010
942	311	POJ-Standard-BLEU-1-gram	0.2	20231010
943	312	POJ-Standard-BLEU-1-gram	0	20231010
944	313	POJ-Standard-BLEU-1-gram	0	20231010
945	314	POJ-Standard-BLEU-1-gram	0	20231010
946	315	POJ-Standard-BLEU-1-gram	0	20231010
947	316	POJ-Standard-BLEU-1-gram	0	20231010
948	317	POJ-Standard-BLEU-1-gram	0	20231010
949	318	POJ-Standard-BLEU-1-gram	0.16666666666666700	20231010
950	319	POJ-Standard-BLEU-1-gram	0.3333333333333330	20231010
951	320	POJ-Standard-BLEU-1-gram	0.16666666666666700	20231010
952	321	POJ-Standard-BLEU-1-gram	0.14285714285714300	20231010
953	322	POJ-Standard-BLEU-1-gram	0	20231010
954	323	POJ-Standard-BLEU-1-gram	0	20231010
955	324	POJ-Standard-BLEU-1-gram	0	20231010
956	325	POJ-Standard-BLEU-1-gram	0	20231010
957	326	POJ-Standard-BLEU-1-gram	0.19470019576785100	20231010
958	327	POJ-Standard-BLEU-1-gram	0	20231010
959	328	POJ-Standard-BLEU-1-gram	0	20231010
960	329	POJ-Standard-BLEU-1-gram	0.12500000000000000	20231010
961	330	POJ-Standard-BLEU-1-gram	0	20231010
962	331	POJ-Standard-BLEU-1-gram	0	20231010
963	332	POJ-Standard-BLEU-1-gram	0	20231010
964	333	POJ-Standard-BLEU-1-gram	0.3333333333333330	20231010
965	334	POJ-Standard-BLEU-1-gram	0.3333333333333330	20231010
966	335	POJ-Standard-BLEU-1-gram	0.5	20231010
967	336	POJ-Standard-BLEU-1-gram	0.5	20231010
968	337	POJ-Standard-BLEU-1-gram	0.5	20231010
969	338	POJ-Standard-BLEU-1-gram	0	20231010
970	339	POJ-Standard-BLEU-1-gram	0	20231010
971	340	POJ-Standard-BLEU-1-gram	0	20231010
972	341	POJ-Standard-BLEU-1-gram	0	20231010
973	342	POJ-Standard-BLEU-1-gram	0	20231010
974	343	POJ-Standard-BLEU-1-gram	0	20231010
975	344	POJ-Standard-BLEU-1-gram	0	20231010
976	345	POJ-Standard-BLEU-1-gram	0.16666666666666700	20231010
977	287	POJ-Standard-BLEU-2-gram	0	20231010
978	288	POJ-Standard-BLEU-2-gram	0	20231010
979	289	POJ-Standard-BLEU-2-gram	0	20231010
980	290	POJ-Standard-BLEU-2-gram	0	20231010
981	291	POJ-Standard-BLEU-2-gram	0	20231010
982	292	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
983	293	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
984	294	POJ-Standard-BLEU-2-gram	0	20231010
985	295	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
986	296	POJ-Standard-BLEU-2-gram	1.88348435775824e-308	20231010
987	297	POJ-Standard-BLEU-2-gram	0	20231010
988	298	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
989	299	POJ-Standard-BLEU-2-gram	0	20231010
990	300	POJ-Standard-BLEU-2-gram	0	20231010
991	301	POJ-Standard-BLEU-2-gram	0	20231010
992	302	POJ-Standard-BLEU-2-gram	0	20231010
993	303	POJ-Standard-BLEU-2-gram	0	20231010
994	304	POJ-Standard-BLEU-2-gram	0	20231010
995	305	POJ-Standard-BLEU-2-gram	0	20231010
996	306	POJ-Standard-BLEU-2-gram	0	20231010
997	307	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
998	308	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
999	309	POJ-Standard-BLEU-2-gram	0	20231010
1000	310	POJ-Standard-BLEU-2-gram	0	20231010
1001	311	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1002	312	POJ-Standard-BLEU-2-gram	0	20231010
1003	313	POJ-Standard-BLEU-2-gram	0	20231010
1004	314	POJ-Standard-BLEU-2-gram	0	20231010
1005	315	POJ-Standard-BLEU-2-gram	0	20231010
1006	316	POJ-Standard-BLEU-2-gram	0	20231010
1007	317	POJ-Standard-BLEU-2-gram	0	20231010
1008	318	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1009	319	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1010	320	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1011	321	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1012	322	POJ-Standard-BLEU-2-gram	0	20231010
1013	323	POJ-Standard-BLEU-2-gram	0	20231010
1014	324	POJ-Standard-BLEU-2-gram	0	20231010
1015	325	POJ-Standard-BLEU-2-gram	0	20231010
1016	326	POJ-Standard-BLEU-2-gram	1.73288926339717e-308	20231010
1017	327	POJ-Standard-BLEU-2-gram	0	20231010
1018	328	POJ-Standard-BLEU-2-gram	0	20231010
1019	329	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1020	330	POJ-Standard-BLEU-2-gram	0	20231010
1021	331	POJ-Standard-BLEU-2-gram	0	20231010
1022	332	POJ-Standard-BLEU-2-gram	0	20231010
1023	333	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1024	334	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1025	335	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1026	336	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1027	337	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1028	338	POJ-Standard-BLEU-2-gram	0	20231010
1029	339	POJ-Standard-BLEU-2-gram	0	20231010
1030	340	POJ-Standard-BLEU-2-gram	0	20231010
1031	341	POJ-Standard-BLEU-2-gram	0	20231010
1032	342	POJ-Standard-BLEU-2-gram	0	20231010
1033	343	POJ-Standard-BLEU-2-gram	0	20231010
1034	344	POJ-Standard-BLEU-2-gram	0	20231010
1035	345	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1036	346	POJ-Standard-BLEU	0	20231010
1037	347	POJ-Standard-BLEU	0	20231010
1038	348	POJ-Standard-BLEU	0	20231010
1039	349	POJ-Standard-BLEU	0	20231010
1040	350	POJ-Standard-BLEU	0	20231010
1041	351	POJ-Standard-BLEU	1.28822975391942e-231	20231010
1042	352	POJ-Standard-BLEU	1.25084989119284e-231	20231010
1043	353	POJ-Standard-BLEU	0	20231010
1044	354	POJ-Standard-BLEU	1.33196039781045e-231	20231010
1045	355	POJ-Standard-BLEU	1.28822975391942e-231	20231010
1046	356	POJ-Standard-BLEU	0	20231010
1047	357	POJ-Standard-BLEU	1.12004072377867e-231	20231010
1048	358	POJ-Standard-BLEU	0	20231010
1049	359	POJ-Standard-BLEU	0	20231010
1050	360	POJ-Standard-BLEU	0	20231010
1051	361	POJ-Standard-BLEU	0	20231010
1052	362	POJ-Standard-BLEU	0	20231010
1053	363	POJ-Standard-BLEU	0	20231010
1054	364	POJ-Standard-BLEU	0	20231010
1055	365	POJ-Standard-BLEU	0	20231010
1056	366	POJ-Standard-BLEU	1.53197198911924e-231	20231010
1057	367	POJ-Standard-BLEU	0	20231010
1058	368	POJ-Standard-BLEU	0	20231010
1059	369	POJ-Standard-BLEU	0	20231010
1060	370	POJ-Standard-BLEU	1.21833248023757e-231	20231010
1061	371	POJ-Standard-BLEU	0	20231010
1062	372	POJ-Standard-BLEU	0	20231010
1063	373	POJ-Standard-BLEU	0	20231010
1064	374	POJ-Standard-BLEU	0	20231010
1065	375	POJ-Standard-BLEU	0	20231010
1066	376	POJ-Standard-BLEU	0	20231010
1067	377	POJ-Standard-BLEU	1.16404698675137e-231	20231010
1068	378	POJ-Standard-BLEU	1.38429295884227e-231	20231010
1069	379	POJ-Standard-BLEU	1.16404698675137e-231	20231010
1070	380	POJ-Standard-BLEU	1.28822975391942e-231	20231010
1071	381	POJ-Standard-BLEU	0	20231010
1072	382	POJ-Standard-BLEU	0	20231010
1073	383	POJ-Standard-BLEU	0	20231010
1074	384	POJ-Standard-BLEU	0	20231010
1075	385	POJ-Standard-BLEU	1.21833248023757e-231	20231010
1076	386	POJ-Standard-BLEU	0	20231010
1077	387	POJ-Standard-BLEU	0	20231010
1078	388	POJ-Standard-BLEU	1.12004072377867e-231	20231010
1079	389	POJ-Standard-BLEU	0	20231010
1080	390	POJ-Standard-BLEU	0	20231010
1081	391	POJ-Standard-BLEU	0	20231010
1082	392	POJ-Standard-BLEU	1.53197198911924e-231	20231010
1083	393	POJ-Standard-BLEU	1.21833248023757e-231	20231010
1084	394	POJ-Standard-BLEU	1.53197198911924e-231	20231010
1085	395	POJ-Standard-BLEU	1.53197198911924e-231	20231010
1086	396	POJ-Standard-BLEU	1.53197198911924e-231	20231010
1087	397	POJ-Standard-BLEU	0	20231010
1088	398	POJ-Standard-BLEU	0	20231010
1089	399	POJ-Standard-BLEU	0	20231010
1090	400	POJ-Standard-BLEU	0	20231010
1091	401	POJ-Standard-BLEU	0	20231010
1092	402	POJ-Standard-BLEU	0	20231010
1093	403	POJ-Standard-BLEU	0	20231010
1094	404	POJ-Standard-BLEU	1.21833248023757e-231	20231010
1095	346	POJ-Standard-BLEU-1-gram	0	20231010
1096	347	POJ-Standard-BLEU-1-gram	0	20231010
1097	348	POJ-Standard-BLEU-1-gram	0	20231010
1098	349	POJ-Standard-BLEU-1-gram	0	20231010
1099	350	POJ-Standard-BLEU-1-gram	0	20231010
1100	351	POJ-Standard-BLEU-1-gram	0.25	20231010
1101	352	POJ-Standard-BLEU-1-gram	0.2222222222222220	20231010
1102	353	POJ-Standard-BLEU-1-gram	0	20231010
1103	354	POJ-Standard-BLEU-1-gram	0.2857142857142860	20231010
1104	355	POJ-Standard-BLEU-1-gram	0.25	20231010
1105	356	POJ-Standard-BLEU-1-gram	0	20231010
1106	357	POJ-Standard-BLEU-1-gram	0.14285714285714300	20231010
1107	358	POJ-Standard-BLEU-1-gram	0	20231010
1108	359	POJ-Standard-BLEU-1-gram	0	20231010
1109	360	POJ-Standard-BLEU-1-gram	0	20231010
1110	361	POJ-Standard-BLEU-1-gram	0	20231010
1111	362	POJ-Standard-BLEU-1-gram	0	20231010
1112	363	POJ-Standard-BLEU-1-gram	0	20231010
1113	364	POJ-Standard-BLEU-1-gram	0	20231010
1114	365	POJ-Standard-BLEU-1-gram	0	20231010
1115	366	POJ-Standard-BLEU-1-gram	0.5	20231010
1116	367	POJ-Standard-BLEU-1-gram	0	20231010
1117	368	POJ-Standard-BLEU-1-gram	0	20231010
1118	369	POJ-Standard-BLEU-1-gram	0	20231010
1119	370	POJ-Standard-BLEU-1-gram	0.2	20231010
1120	371	POJ-Standard-BLEU-1-gram	0	20231010
1121	372	POJ-Standard-BLEU-1-gram	0	20231010
1122	373	POJ-Standard-BLEU-1-gram	0	20231010
1123	374	POJ-Standard-BLEU-1-gram	0	20231010
1124	375	POJ-Standard-BLEU-1-gram	0	20231010
1125	376	POJ-Standard-BLEU-1-gram	0	20231010
1126	377	POJ-Standard-BLEU-1-gram	0.16666666666666700	20231010
1127	378	POJ-Standard-BLEU-1-gram	0.3333333333333330	20231010
1128	379	POJ-Standard-BLEU-1-gram	0.16666666666666700	20231010
1129	380	POJ-Standard-BLEU-1-gram	0.25	20231010
1130	381	POJ-Standard-BLEU-1-gram	0	20231010
1131	382	POJ-Standard-BLEU-1-gram	0	20231010
1132	383	POJ-Standard-BLEU-1-gram	0	20231010
1133	384	POJ-Standard-BLEU-1-gram	0	20231010
1134	385	POJ-Standard-BLEU-1-gram	0.2	20231010
1135	386	POJ-Standard-BLEU-1-gram	0	20231010
1136	387	POJ-Standard-BLEU-1-gram	0	20231010
1137	388	POJ-Standard-BLEU-1-gram	0.14285714285714300	20231010
1138	389	POJ-Standard-BLEU-1-gram	0	20231010
1139	390	POJ-Standard-BLEU-1-gram	0	20231010
1140	391	POJ-Standard-BLEU-1-gram	0	20231010
1141	392	POJ-Standard-BLEU-1-gram	0.5	20231010
1142	393	POJ-Standard-BLEU-1-gram	0.2	20231010
1143	394	POJ-Standard-BLEU-1-gram	0.5	20231010
1144	395	POJ-Standard-BLEU-1-gram	0.5	20231010
1145	396	POJ-Standard-BLEU-1-gram	0.5	20231010
1146	397	POJ-Standard-BLEU-1-gram	0	20231010
1147	398	POJ-Standard-BLEU-1-gram	0	20231010
1148	399	POJ-Standard-BLEU-1-gram	0	20231010
1149	400	POJ-Standard-BLEU-1-gram	0	20231010
1150	401	POJ-Standard-BLEU-1-gram	0	20231010
1151	402	POJ-Standard-BLEU-1-gram	0	20231010
1152	403	POJ-Standard-BLEU-1-gram	0	20231010
1153	404	POJ-Standard-BLEU-1-gram	0.2	20231010
1154	346	POJ-Standard-BLEU-2-gram	0	20231010
1155	347	POJ-Standard-BLEU-2-gram	0	20231010
1156	348	POJ-Standard-BLEU-2-gram	0	20231010
1157	349	POJ-Standard-BLEU-2-gram	0	20231010
1158	350	POJ-Standard-BLEU-2-gram	0	20231010
1159	351	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1160	352	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1161	353	POJ-Standard-BLEU-2-gram	0	20231010
1162	354	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1163	355	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1164	356	POJ-Standard-BLEU-2-gram	0	20231010
1165	357	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1166	358	POJ-Standard-BLEU-2-gram	0	20231010
1167	359	POJ-Standard-BLEU-2-gram	0	20231010
1168	360	POJ-Standard-BLEU-2-gram	0	20231010
1169	361	POJ-Standard-BLEU-2-gram	0	20231010
1170	362	POJ-Standard-BLEU-2-gram	0	20231010
1171	363	POJ-Standard-BLEU-2-gram	0	20231010
1172	364	POJ-Standard-BLEU-2-gram	0	20231010
1173	365	POJ-Standard-BLEU-2-gram	0	20231010
1174	366	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1175	367	POJ-Standard-BLEU-2-gram	0	20231010
1176	368	POJ-Standard-BLEU-2-gram	0	20231010
1177	369	POJ-Standard-BLEU-2-gram	0	20231010
1178	370	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1179	371	POJ-Standard-BLEU-2-gram	0	20231010
1180	372	POJ-Standard-BLEU-2-gram	0	20231010
1181	373	POJ-Standard-BLEU-2-gram	0	20231010
1182	374	POJ-Standard-BLEU-2-gram	0	20231010
1183	375	POJ-Standard-BLEU-2-gram	0	20231010
1184	376	POJ-Standard-BLEU-2-gram	0	20231010
1185	377	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1186	378	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1187	379	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1188	380	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1189	381	POJ-Standard-BLEU-2-gram	0	20231010
1190	382	POJ-Standard-BLEU-2-gram	0	20231010
1191	383	POJ-Standard-BLEU-2-gram	0	20231010
1192	384	POJ-Standard-BLEU-2-gram	0	20231010
1193	385	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1194	386	POJ-Standard-BLEU-2-gram	0	20231010
1195	387	POJ-Standard-BLEU-2-gram	0	20231010
1196	388	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1197	389	POJ-Standard-BLEU-2-gram	0	20231010
1198	390	POJ-Standard-BLEU-2-gram	0	20231010
1199	391	POJ-Standard-BLEU-2-gram	0	20231010
1200	392	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1201	393	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1202	394	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1203	395	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1204	396	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
1205	397	POJ-Standard-BLEU-2-gram	0	20231010
1206	398	POJ-Standard-BLEU-2-gram	0	20231010
1207	399	POJ-Standard-BLEU-2-gram	0	20231010
1208	400	POJ-Standard-BLEU-2-gram	0	20231010
1209	401	POJ-Standard-BLEU-2-gram	0	20231010
1210	402	POJ-Standard-BLEU-2-gram	0	20231010
1211	403	POJ-Standard-BLEU-2-gram	0	20231010
1212	404	POJ-Standard-BLEU-2-gram	2.22507385850726e-308	20231010
